order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,payment_type,payment_value,payment_installments,review_score,category,delivery_days,is_late,delay_days,total_order_value,order_year,order_month,order_date,order_dayofweek,is_weekend,approval_hours,is_cancelled,is_anomaly,anomaly_score,is_price_spike,is_freight_spike,is_severe_delay,is_fast_delivery,is_payment_mismatch
1df5ad6aeceb5bb17ae3e7a095592d23,1dda9292985a1cff6f564e142b6a430d,delivered,2018-07-31 20:19:04,2018-07-31 21:00:09,2018-08-01 11:43:00,2018-08-08 19:51:36,2018-08-17,1.0,edb124ed00c0f8105a1504abd169aabd,d03698c2efd04a549382afa6623e27fb,2018-08-02 20:31:03,889.0,77.22,cb1c3c27a1cb278c594f7dc5adba5b3b,27260,volta redonda,rj,telefonia_fixa,47.0,1712.0,2.0,6050.0,40.0,30.0,30.0,45658.0,ilheus,ba,credit card,1372.22,1.0,5.0,fixed telephony,7.0,0,-9.0,1372.22,2018,7,2018-07-31,1,0,0.6847222222222222,0,1,-0.7401747272477932,1,1,0,0,0
42326771e9fef8586133e2e6102f87ca,30ec382d461aa51fc8557107836bc01d,delivered,2018-07-10 10:13:03,2018-07-11 03:45:50,2018-07-11 09:27:00,2018-07-27 00:54:58,2018-08-08,1.0,450c25d98ed6923154a934554475bf13,dbdd0ec73a4817971d962698f2fea022,2018-07-13 03:45:50,399.0,84.38759999999995,ba05f13a7d53577b2627668cc9ee854a,66113,belem,pa,beleza_saude,60.0,1946.0,4.0,19150.0,87.0,76.0,16.0,60710.0,fortaleza,ce,boleto,519.91,1.0,1.0,health beauty,16.0,0,-12.0,519.91,2018,7,2018-07-10,1,0,17.546388888888888,0,1,-0.6547876320043023,0,1,0,0,0
af708ee16b7235a771351ce35ef441a7,eee939388ce26a89882d667d7f2a0ce4,delivered,2017-11-24 22:19:09,2017-11-25 01:32:48,2017-11-29 19:55:51,2017-12-07 18:58:52,2017-12-15,1.0,de75785dc5be712c4d4ed4ec5b422ce1,7e93a43ef30c4f03f38b393420bc753a,2017-11-30 01:31:48,599.0,17.94,1e58bb2e8c2bf75bf837008ad1c1f433,71976,brasilia,df,relogios_presentes,47.0,340.0,3.0,550.0,20.0,16.0,17.0,6429.0,barueri,sp,credit card,616.94,5.0,5.0,watches gifts,12.0,0,-8.0,616.94,2017,11,2017-11-24,4,0,3.2275,0,1,-0.6060646428263987,1,0,0,0,0
94781b7e571ded2ff6f80434f6fe2a43,4442ce3a2d4bb4bc6c5752a8dfb37806,delivered,2017-09-25 13:55:03,2017-09-25 14:06:10,2017-09-27 18:58:38,2017-10-04 18:58:42,2017-10-20,1.0,d6160fb7873f184099d9bc95e30376af,53243585a1d6dc2643021fd1853d8905,2017-09-29 14:06:10,889.0,53.61,cb6224938ef72376e7f5183777032fea,17017,bauru,sp,pcs,55.0,3632.0,4.0,2600.0,16.0,31.0,39.0,42738.0,lauro de freitas,ba,credit card,1653.6,10.0,5.0,computers,9.0,0,-16.0,1653.6,2017,9,2017-09-25,0,0,0.1852777777777778,0,1,-0.7171208803491472,1,0,0,0,0
ad71363d48c02a2e93bc7f75ff187708,f038ed08b8c69afe5c0ca28ef6c5325f,delivered,2018-06-08 14:32:25,2018-06-08 16:30:41,2018-06-11 12:26:00,2018-06-14 15:42:14,2018-07-12,1.0,1146013b4da16ab073768dc76089aaa8,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-13 15:31:40,592.0,22.02,bc2d26c5bdcca78c1de0688229443591,83402,colombo,pr,relogios_presentes,53.0,591.0,1.0,266.0,17.0,9.0,12.0,14840.0,guariba,sp,credit card,614.02,3.0,5.0,watches gifts,6.0,0,-28.0,614.02,2018,6,2018-06-08,4,0,1.971111111111111,0,1,-0.6025038376394709,1,0,0,0,0
be72521069e30d3926da91a5b86aede1,cf143d2640cfdce2f9573ed4631b2cc1,delivered,2017-12-26 19:14:47,2017-12-27 19:06:58,2018-01-02 19:46:59,2018-01-08 20:41:16,2018-01-19,1.0,5cd07c84a1c25575ac2fc3fa73f1d952,86bb7c4b535e49a541baf3266b1c95b1,2018-01-03 19:06:58,597.9,17.21,750d9679cef84e8969e9270f4e06c064,17800,adamantina,sp,brinquedos,63.0,2873.0,8.0,1200.0,39.0,22.0,14.0,14401.0,franca,sp,credit card,615.11,10.0,2.0,toys,13.0,0,-11.0,615.11,2017,12,2017-12-26,1,0,23.869722222222222,0,1,-0.6248879783379746,1,0,0,0,0
f5931f16ce0aba5c5f948d17919d04cc,fb1583c423fa1bb0c93f03d1dd0b9622,delivered,2017-09-19 15:53:07,2017-09-19 16:05:59,2017-09-23 14:43:33,2017-09-29 11:19:16,2017-10-16,1.0,fe6a9515d655fa7936b8a7c841039f34,dc317f341ab0e22f39acbd9dbf9b4a1f,2017-09-25 16:05:59,249.9,83.61,3fcc995279b3ef5e452cbc40e06aef5b,15060,sao jose do rio preto,sp,cool_stuff,29.0,266.0,3.0,5650.0,73.0,73.0,20.0,94910.0,cachoeirinha,rs,credit card,333.51,6.0,5.0,cool stuff,9.0,0,-17.0,333.51,2017,9,2017-09-19,1,0,0.2144444444444444,0,1,-0.6280638721113053,0,1,0,0,0
c421fd33bf5d9c343f13b2d31e19bf5c,79101712eda4b5d48da47568e1720514,delivered,2018-05-26 15:04:57,2018-05-26 15:15:21,2018-05-29 13:44:00,2018-06-15 00:14:39,2018-07-03,1.0,c975b90be565c8327e1b854ef05201fa,4a3ca9315b744ce9f8e9374361493884,2018-06-04 15:15:21,294.0,75.79,832bdea7bbc35684f7d8cb45876e2df4,31842,belo horizonte,mg,cama_mesa_banho,54.0,329.0,1.0,18050.0,50.0,30.0,45.0,14940.0,ibitinga,sp,credit card,369.79,8.0,5.0,bed bath table,19.0,0,-18.0,369.79,2018,5,2018-05-26,5,1,0.1733333333333333,0,1,-0.6363314612616464,0,1,0,0,0
661e77bbf3e487db278f9fdef584550b,fd06ce41eadcf13f9037d2ae8ef8b744,delivered,2017-09-19 14:41:39,2017-09-19 14:55:21,2017-09-29 13:16:59,2017-10-17 21:37:13,2017-10-16,1.0,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2017-09-29 14:55:21,79.99,45.02,b679873b72df26318869974877c766d5,88705,tubarao,sc,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,8577.0,itaquaquecetuba,sp,credit card,500.04,10.0,1.0,office furniture,28.0,1,1.0,125.01,2017,9,2017-09-19,1,0,0.2283333333333333,0,1,-0.6162194787994669,0,0,0,0,1
661e77bbf3e487db278f9fdef584550b,fd06ce41eadcf13f9037d2ae8ef8b744,delivered,2017-09-19 14:41:39,2017-09-19 14:55:21,2017-09-29 13:16:59,2017-10-17 21:37:13,2017-10-16,2.0,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2017-09-29 14:55:21,79.99,45.02,b679873b72df26318869974877c766d5,88705,tubarao,sc,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,8577.0,itaquaquecetuba,sp,credit card,500.04,10.0,1.0,office furniture,28.0,1,1.0,125.01,2017,9,2017-09-19,1,0,0.2283333333333333,0,1,-0.6162194787994669,0,0,0,0,1
661e77bbf3e487db278f9fdef584550b,fd06ce41eadcf13f9037d2ae8ef8b744,delivered,2017-09-19 14:41:39,2017-09-19 14:55:21,2017-09-29 13:16:59,2017-10-17 21:37:13,2017-10-16,3.0,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2017-09-29 14:55:21,79.99,45.02,b679873b72df26318869974877c766d5,88705,tubarao,sc,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,8577.0,itaquaquecetuba,sp,credit card,500.04,10.0,1.0,office furniture,28.0,1,1.0,125.01,2017,9,2017-09-19,1,0,0.2283333333333333,0,1,-0.6162194787994669,0,0,0,0,1
661e77bbf3e487db278f9fdef584550b,fd06ce41eadcf13f9037d2ae8ef8b744,delivered,2017-09-19 14:41:39,2017-09-19 14:55:21,2017-09-29 13:16:59,2017-10-17 21:37:13,2017-10-16,4.0,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2017-09-29 14:55:21,79.99,45.02,b679873b72df26318869974877c766d5,88705,tubarao,sc,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,8577.0,itaquaquecetuba,sp,credit card,500.04,10.0,1.0,office furniture,28.0,1,1.0,125.01,2017,9,2017-09-19,1,0,0.2283333333333333,0,1,-0.6162194787994669,0,0,0,0,1
9979adea9a6e9beb05f965201bfe6e5b,55bb09068c9313d8ebc7a9fcac595e42,delivered,2018-06-05 13:22:23,2018-06-05 15:31:52,2018-06-07 14:02:00,2018-06-11 17:58:51,2018-06-29,1.0,57ba617c4fc4ceef2df5f1574e906320,fa1c13f2614d7b5c4749cbc52fecda94,2018-06-13 13:35:25,539.89,10.64,2fa26baea7d77eb189a7df2fdcaab0fa,13172,sumare,sp,beleza_saude,39.0,638.0,3.0,383.0,18.0,12.0,12.0,13170.0,sumare,sp,credit card,550.53,1.0,5.0,health beauty,6.0,0,-18.0,550.53,2018,6,2018-06-05,1,0,2.1580555555555554,0,1,-0.6013204106246879,1,0,0,0,0
6b3138748728fe92cf423b0abf199c8b,bfff9bd5326ab677cf86986235912397,delivered,2018-03-14 10:12:48,2018-03-14 22:55:34,2018-03-19 16:15:47,2018-05-03 00:27:38,2018-05-16,1.0,16d928f7b23b3d30bd5a9ff281eed9b8,8476243f92442881ddd5b578975cf115,2018-03-21 22:55:34,829.0,38.95,302be2cdf5c3cca66741fd7da8ad5fa8,68193,novo progresso,pa,telefonia,37.0,1273.0,1.0,360.0,21.0,10.0,15.0,93700.0,campo bom,rs,credit card,867.95,3.0,1.0,telephony,45.0,0,-13.0,867.95,2018,3,2018-03-14,2,0,12.712777777777776,0,1,-0.7162166560472828,1,0,0,0,0
867ce8a588cb1805fa25762927b0ef96,9b4efdeeaf152f77d42e2fa8f23309bc,delivered,2017-10-08 05:32:42,2017-10-08 05:49:07,2017-10-09 18:03:02,2017-10-18 00:35:54,2017-10-25,1.0,00df6fc5f33cc3f7ceec4ec6337d9cd7,7e93a43ef30c4f03f38b393420bc753a,2017-10-13 05:49:07,889.0,15.19,7696e945f2e50eb6f19b248458b4852e,9820,sao bernardo do campo,sp,relogios_presentes,51.0,314.0,3.0,500.0,20.0,15.0,17.0,6429.0,barueri,sp,credit card,1015.18,8.0,5.0,watches gifts,9.0,0,-7.0,1015.18,2017,10,2017-10-08,6,1,0.2736111111111111,0,1,-0.6789467788126584,1,0,0,0,0
6fd59e3ae7e24c50131f6bc97c4c7776,f41666558f4e35056a445c27c2ac3d8b,delivered,2017-10-31 20:32:39,2017-11-01 20:45:15,2017-11-03 22:25:51,2017-11-13 16:42:03,2017-11-21,1.0,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-11-08 20:45:15,889.0,19.74,5599df2eeb9e2e4f377db24e09cb976f,3813,sao paulo,sp,pcs,55.0,3611.0,4.0,2750.0,16.0,31.0,39.0,42738.0,lauro de freitas,ba,credit card,2913.47,10.0,3.0,computers,12.0,0,-8.0,1456.74,2017,10,2017-10-31,1,0,24.21,0,1,-0.7157707226184116,1,0,0,0,1
6fd59e3ae7e24c50131f6bc97c4c7776,f41666558f4e35056a445c27c2ac3d8b,delivered,2017-10-31 20:32:39,2017-11-01 20:45:15,2017-11-03 22:25:51,2017-11-13 16:42:03,2017-11-21,2.0,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-11-08 20:45:15,889.0,19.74,5599df2eeb9e2e4f377db24e09cb976f,3813,sao paulo,sp,pcs,55.0,3611.0,4.0,2750.0,16.0,31.0,39.0,42738.0,lauro de freitas,ba,credit card,2913.47,10.0,3.0,computers,12.0,0,-8.0,1456.74,2017,10,2017-10-31,1,0,24.21,0,1,-0.7157707226184116,1,0,0,0,1
b40cc054a1791acddb6215a0472b5a81,aace4bee47eecb6e46bf3c316a19813c,delivered,2018-04-24 16:30:08,2018-04-25 08:51:56,2018-04-26 11:02:00,2018-06-13 00:33:00,2018-05-29,1.0,f5116e3193e18d1633b17ae5d58e35e7,abe42c5d03695b4257b5c6cbf4e6784e,2018-05-02 08:51:56,299.0,29.15,5e6e38ff8be0698d61e10c26e92dd432,67130,ananindeua,pa,beleza_saude,56.0,524.0,4.0,400.0,25.0,15.0,15.0,21235.0,rio de janeiro,rj,credit card,328.15,8.0,1.0,health beauty,45.0,1,15.0,328.15,2018,4,2018-04-24,1,0,16.363333333333333,0,1,-0.6030423886634756,0,0,1,0,0
9781bfa503ca3104435070afafacd54e,5ef9090e61d2f2d7732af105bc8a6e37,delivered,2018-07-23 23:29:17,2018-07-25 02:45:16,2018-07-30 12:41:00,2018-08-02 20:33:01,2018-08-20,1.0,21a3fd0dcc50f6c1dbd01c2faf1db393,ad97a199236354e53fcd91a5a913e9a2,2018-08-02 02:45:16,428.0,69.59,d4c23e936ffaa16128535e3119e812b0,16400,lins,sp,cool_stuff,49.0,1621.0,7.0,6317.0,37.0,39.0,43.0,88350.0,brusque,sc,boleto,497.59,1.0,5.0,cool stuff,9.0,0,-18.0,497.59,2018,7,2018-07-23,0,0,27.26638888888889,0,1,-0.6414582123202411,0,1,0,0,0
bde06a769a934fd5e54ef3a8019a4e72,04eec7a0a61d36a9fc40fbce299ea2a0,delivered,2017-12-18 16:45:55,2017-12-18 17:51:12,2018-01-05 17:59:50,2018-02-21 00:21:44,2018-01-26,1.0,62a6991adbb1e60f5c03a77fae5568ff,cee48807215b30a12ca2ca10ffb5f250,2018-01-04 17:51:12,199.9,43.81,dc05a2e9bff5838597c6caf8611e5f40,65075,sao luis,ma,automotivo,58.0,892.0,1.0,3350.0,35.0,20.0,20.0,11431.0,guaruja,sp,credit card,243.71,2.0,1.0,auto,45.0,1,26.0,243.71,2017,12,2017-12-18,0,0,1.0880555555555556,0,1,-0.6136180350480538,0,0,1,0,0
df9eb91b90f72e0b73a3b71466a9a44f,94bfddd766140150ff3a5f0e09df6d03,delivered,2018-06-11 14:56:41,2018-06-12 09:00:43,2018-06-12 13:59:00,2018-07-14 16:35:36,2018-07-03,1.0,79b1bbaa733d92414726da0dc53e221c,6e386f64c84e482f0b9abf960797ee1b,2018-06-14 09:00:43,397.0,27.13,8306f3d56467705b4a747997088a14d4,65055,sao luis,ma,beleza_saude,58.0,2167.0,3.0,850.0,27.0,4.0,11.0,1539.0,sao paulo,sp,credit card,424.13,8.0,1.0,health beauty,33.0,1,11.0,424.13,2018,6,2018-06-11,0,0,18.067222222222224,0,1,-0.5985831542210386,0,0,0,0,0
5b16bc6a09b0fc583a3b696a0e80396e,9ed1e0bd6d8169b1c6f499255e6c7b31,delivered,2018-06-05 19:25:37,2018-06-05 19:35:22,2018-06-08 14:29:00,2018-06-29 17:03:49,2018-07-16,1.0,a02d0123079f4ae96001ba2010d1a2df,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-13 19:35:22,230.0,80.11,2880d08cd241936c6ce9a1f916ed30fe,49015,aracaju,se,construcao_ferramentas_iluminacao,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,3204.0,sao paulo,sp,credit card,310.11,10.0,4.0,construction tools lights,23.0,0,-17.0,310.11,2018,6,2018-06-05,1,0,0.1625,0,1,-0.6646060256702319,0,1,0,0,0
c55086eeed63b963d33c3253b9954895,d7998849586905d996da5ca20ec6c199,delivered,2017-10-09 12:06:12,2017-10-11 03:14:40,2017-10-11 21:10:28,2017-10-27 18:56:39,2017-11-01,1.0,8f5cb6362e19f8120f77484dc5619a6b,2b1a40c1daabc6ca280c4b815c101841,2017-10-18 04:14:40,525.98,67.26,f6d64b2678f2d65fc4816f9f7dde972b,88802,criciuma,sc,automotivo,47.0,660.0,1.0,13300.0,62.0,62.0,21.0,35500.0,divinopolis,mg,boleto,593.24,1.0,1.0,auto,18.0,0,-5.0,593.24,2017,10,2017-10-09,0,0,39.14111111111111,0,1,-0.6514282859302859,1,1,0,0,0
1c80798b60e75536e4c008facd7e9263,65424f31455174ad680724b72134804f,delivered,2017-07-25 02:04:57,2017-07-25 02:22:48,2017-07-26 10:47:52,2017-08-03 16:44:49,2017-08-25,1.0,ba091f760e02c4b603a0a6a52c2d31d8,712e6ed8aa4aa1fa65dab41fed5737e4,2017-08-03 02:22:48,135.0,64.37,c1b125950c784d06155f3da0456dcf24,35701,sete lagoas,mg,automotivo,52.0,796.0,3.0,11300.0,60.0,60.0,18.0,89560.0,videira,sc,credit card,398.74,10.0,5.0,auto,9.0,0,-22.0,199.37,2017,7,2017-07-25,1,0,0.2975,0,1,-0.6094973532603414,0,1,0,0,1
1c80798b60e75536e4c008facd7e9263,65424f31455174ad680724b72134804f,delivered,2017-07-25 02:04:57,2017-07-25 02:22:48,2017-07-26 10:47:52,2017-08-03 16:44:49,2017-08-25,2.0,ba091f760e02c4b603a0a6a52c2d31d8,712e6ed8aa4aa1fa65dab41fed5737e4,2017-08-03 02:22:48,135.0,64.37,c1b125950c784d06155f3da0456dcf24,35701,sete lagoas,mg,automotivo,52.0,796.0,3.0,11300.0,60.0,60.0,18.0,89560.0,videira,sc,credit card,398.74,10.0,5.0,auto,9.0,0,-22.0,199.37,2017,7,2017-07-25,1,0,0.2975,0,1,-0.6094973532603414,0,1,0,0,1
019e03014ec20cc2e3b180cdcf90b4e8,81375382bb64d7f7ba43b0bad8c033bd,delivered,2017-04-04 11:26:31,2017-04-05 11:22:51,2017-04-06 13:21:41,2017-05-18 12:55:37,2017-05-08,1.0,8c4456c061013adccb1ba4cbce2d0365,8cc6a0e5738e61a87b03c78b2ba9db4b,2017-04-11 11:22:51,738.9,25.62,fd9d39fa11a8725fabb15d0ff706251c,62600,itapaje,ce,cool_stuff,39.0,771.0,1.0,1925.0,30.0,33.0,28.0,37795.0,andradas,mg,credit card,764.52,10.0,1.0,cool stuff,44.0,1,10.0,764.52,2017,4,2017-04-04,1,0,23.93888888888889,0,1,-0.7074671523962656,1,0,0,0,0
e704e063847a3055d24d485db17e30e7,c62ddf589cbda286e9a674861ad04739,delivered,2017-11-19 13:06:40,2017-11-19 19:30:44,2017-11-21 16:02:59,2017-12-02 18:55:49,2017-12-13,1.0,011ae9863bd5b15e528a16dd8ceb4772,b94cc9f10ddc85e4ba73a6f7974e7101,2017-11-23 19:30:39,649.9,21.8,8d559e5c41feffa8c86c61a6e6d88107,72726,brasilia,df,brinquedos,56.0,1784.0,6.0,1575.0,19.0,51.0,20.0,27930.0,macae,rj,boleto,671.7,1.0,5.0,toys,13.0,0,-11.0,671.6999999999999,2017,11,2017-11-19,6,1,6.401111111111111,0,1,-0.618692520423324,1,0,0,0,0
d731191f76c39fe5c7d22edddb6836ba,0419432b440cac406896f9b2ed4419a1,delivered,2017-05-19 18:13:52,2017-05-20 11:35:21,2017-05-30 04:24:53,2017-07-17 16:05:58,2017-06-12,1.0,338a394da06eb5deff048f151d13151e,c42fd8e4d47dfb18ce5222f2dd7752f9,2017-05-25 11:35:21,26.0,4.65,367f4686d7112d69feed92b02a1775ed,88501,lages,sc,moveis_decoracao,56.0,546.0,2.0,100.0,16.0,16.0,16.0,6246.0,osasco,sp,credit card,164.4,10.0,5.0,furniture decor,45.0,1,35.0,30.65,2017,5,2017-05-19,4,0,17.358055555555556,0,1,-0.6249178922469423,0,0,1,0,1
d731191f76c39fe5c7d22edddb6836ba,0419432b440cac406896f9b2ed4419a1,delivered,2017-05-19 18:13:52,2017-05-20 11:35:21,2017-05-30 04:24:53,2017-07-17 16:05:58,2017-06-12,2.0,2f08de199f389c9b400128b0c7b750e4,c42fd8e4d47dfb18ce5222f2dd7752f9,2017-05-25 11:35:21,26.0,4.65,367f4686d7112d69feed92b02a1775ed,88501,lages,sc,moveis_decoracao,56.0,546.0,2.0,100.0,16.0,11.0,16.0,6246.0,osasco,sp,credit card,164.4,10.0,5.0,furniture decor,45.0,1,35.0,30.65,2017,5,2017-05-19,4,0,17.358055555555556,0,1,-0.6249178922469423,0,0,1,0,1
d731191f76c39fe5c7d22edddb6836ba,0419432b440cac406896f9b2ed4419a1,delivered,2017-05-19 18:13:52,2017-05-20 11:35:21,2017-05-30 04:24:53,2017-07-17 16:05:58,2017-06-12,3.0,769106ca9d176076a3f0debb980e64ba,c42fd8e4d47dfb18ce5222f2dd7752f9,2017-05-25 11:35:21,26.0,4.65,367f4686d7112d69feed92b02a1775ed,88501,lages,sc,moveis_decoracao,56.0,546.0,2.0,100.0,16.0,11.0,16.0,6246.0,osasco,sp,credit card,164.4,10.0,5.0,furniture decor,45.0,1,35.0,30.65,2017,5,2017-05-19,4,0,17.358055555555556,0,1,-0.6249178922469423,0,0,1,0,1
d731191f76c39fe5c7d22edddb6836ba,0419432b440cac406896f9b2ed4419a1,delivered,2017-05-19 18:13:52,2017-05-20 11:35:21,2017-05-30 04:24:53,2017-07-17 16:05:58,2017-06-12,4.0,1fdac0720456c9b74b0a93aeb821d5a2,c42fd8e4d47dfb18ce5222f2dd7752f9,2017-05-25 11:35:21,26.0,46.45,367f4686d7112d69feed92b02a1775ed,88501,lages,sc,moveis_decoracao,56.0,546.0,2.0,200.0,16.0,11.0,16.0,6246.0,osasco,sp,credit card,164.4,10.0,5.0,furniture decor,45.0,1,35.0,72.45,2017,5,2017-05-19,4,0,17.358055555555556,0,1,-0.6582078202774302,0,0,1,0,1
9032c0ac4021b04e4dbe6dedacd3f3ed,c4a7dbc4efde20b832a4ccfb2832596d,delivered,2018-01-05 12:39:21,2018-01-05 12:48:49,2018-01-08 18:47:29,2018-01-30 20:47:55,2018-02-07,1.0,70f4ee470f7fc40e48a98f2903ddf010,6806dad1da97bfb5a9038eac6881f706,2018-01-11 12:48:49,396.0,40.32,65896971d33096a19ebf5cc71de71e85,41345,salvador,ba,automotivo,57.0,1062.0,3.0,1750.0,35.0,10.0,35.0,83280.0,guaratuba,pr,credit card,436.32,10.0,4.0,auto,25.0,0,-8.0,436.32,2018,1,2018-01-05,4,0,0.1577777777777777,0,1,-0.6121730362339268,0,0,0,0,0
8f9005e33af4e9098cb514dd5f44b0bb,81e7a069c22d320446440504743833dc,delivered,2018-01-22 22:09:15,2018-01-22 22:33:10,2018-01-23 16:44:06,2018-04-03 01:32:03,2018-02-15,1.0,fe6a9515d655fa7936b8a7c841039f34,dc317f341ab0e22f39acbd9dbf9b4a1f,2018-01-28 22:33:10,249.9,69.21,80d0e258a93fb949afa542a87dc8f1a1,22790,rio de janeiro,rj,cool_stuff,29.0,266.0,3.0,5650.0,73.0,73.0,20.0,94910.0,cachoeirinha,rs,credit card,319.11,6.0,1.0,cool stuff,45.0,1,47.0,319.11,2018,1,2018-01-22,0,0,0.3986111111111111,0,1,-0.6532942188469255,0,1,1,0,0
c87cf593c8c9e0e59f1039a2bb8e5d44,6a995457b886564201d3e6016b9bbbbe,delivered,2018-08-07 14:30:58,2018-08-07 14:44:50,2018-08-08 12:03:00,2018-08-14 19:31:19,2018-08-20,1.0,7612afaa8218e79b3011243ed9edea9c,821fb029fc6e495ca4f08a35d51e53a5,2018-08-09 14:44:50,427.9,75.75,20914a8b341d905207e3de6ed4caa09f,31035,belo horizonte,mg,esporte_lazer,53.0,1135.0,5.0,3450.0,40.0,100.0,20.0,2030.0,sao paulo,sp,credit card,503.65,5.0,5.0,sports leisure,7.0,0,-6.0,503.65,2018,8,2018-08-07,1,0,0.2311111111111111,0,1,-0.6521495588334426,0,1,0,0,0
1e05735291d8969fddb706f4fabe8725,0764fd70cf180925814aac76754a1a65,delivered,2018-01-11 21:41:57,2018-01-12 10:28:15,2018-01-12 22:07:05,2018-01-17 17:43:17,2018-02-05,1.0,af0a99476d96dcc1a1baa7c0d9ff6b9d,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-01-18 10:28:15,649.65,19.3,7925dcb5128b04977f3ea47fb374a177,15600,fernandopolis,sp,beleza_saude,52.0,913.0,3.0,593.0,30.0,13.0,16.0,25957.0,teresopolis,rj,credit card,668.95,4.0,5.0,health beauty,5.0,0,-19.0,668.9499999999999,2018,1,2018-01-11,3,0,12.771666666666668,0,1,-0.6225380785568352,1,0,0,0,0
457ade8093de88b42998c569334a7864,1fb8ff22dad231d26fc7ecde2e2dc27a,delivered,2018-05-08 17:17:29,2018-05-08 17:35:41,2018-05-11 19:14:00,2018-05-14 15:27:45,2018-05-25,1.0,1231bc5d1cab6d3f64357eba69240f63,039e6ad9dae79614493083e241147386,2018-05-14 17:31:42,889.0,66.0,684da9ec00ee25877fe21ce197403d04,71050,brasilia,df,ferramentas_jardim,54.0,2098.0,1.0,11900.0,30.0,40.0,30.0,3560.0,sao paulo,sp,credit card,2616.0,10.0,5.0,garden tools,5.0,0,-11.0,2616.0,2018,5,2018-05-08,1,0,0.3033333333333333,0,1,-0.7538102528655544,1,1,0,0,1
d2dec7f70a6ba38a5391914f927ec6c9,30956f750c3184a07f887007009d003d,delivered,2017-02-01 14:45:46,2017-02-02 02:45:35,2017-02-07 13:58:52,2017-02-14 11:58:37,2017-03-10,1.0,147df4d924f569e480fbd77099707f08,0307f7565ff85b299b6e5ef162b1b1a9,2017-02-05 14:45:46,889.0,52.83,7b06939062a079425ad83f54c98eec7e,86938,godoy moreira,pr,cool_stuff,63.0,1066.0,6.0,14100.0,46.0,33.0,27.0,15085.0,sao jose do rio preto,sp,boleto,1101.83,1.0,5.0,cool stuff,12.0,0,-24.0,1101.83,2017,2,2017-02-01,2,0,11.996944444444445,0,1,-0.6903184332954618,1,0,0,0,0
eee762de005b77487718377a445e292a,149fb5e07107f6ad6ff9fd318bbf846a,delivered,2017-07-17 17:41:15,2017-07-17 17:50:18,2017-07-18 19:03:53,2017-07-22 15:09:45,2017-08-10,1.0,706982d4d1d9841dfd470b6fe10f8614,5dceca129747e92ff8ef7a997dc4f8ca,2017-07-21 17:50:18,889.0,84.38759999999995,824de303ad09beec4bf7531e74f3b721,72455,brasilia,df,bebes,55.0,2083.0,3.0,20250.0,50.0,76.0,32.0,13450.0,santa barbara d´oeste,sp,credit card,1044.03,5.0,2.0,baby,4.0,0,-19.0,1044.03,2017,7,2017-07-17,0,0,0.1508333333333333,0,1,-0.7274922753793286,1,1,0,0,0
c6d3ba7aef0216cb6c540497c845f0ba,6b33a31c21e3e38abf7f7745689d6ab3,delivered,2018-05-16 15:29:16,2018-05-16 15:59:40,2018-05-18 14:55:00,2018-06-19 18:42:14,2018-06-11,1.0,1cc61b32763a4d816212b3507b6b6c59,527801b552d0077ffd170872eb49683b,2018-05-18 15:59:40,524.9,45.73,93a97ded75d29ad3e94405a590b367f1,62030,sobral,ce,livros_interesse_geral,55.0,556.0,1.0,1050.0,27.0,30.0,16.0,17400.0,garca,sp,credit card,570.63,7.0,5.0,books general interest,34.0,1,8.0,570.63,2018,5,2018-05-16,2,0,0.5066666666666667,0,1,-0.6499664562349491,1,0,0,0,0
