order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,payment_type,payment_value,payment_installments,review_score,category,delivery_days,is_late,delay_days,total_order_value,order_year,order_month,order_date,order_dayofweek,is_weekend,approval_hours,is_cancelled
4388bfaee1fd1126906a13064ebf3f61,ab12f8bc68260488a55650e09e442297,delivered,2017-07-24 22:03:29,2017-07-24 22:15:09,2017-07-31 17:51:59,2017-08-08 22:27:47,2017-08-15,1.0,1d1021f2e10ec199e91f5a80355fdaf5,d91fb3b7d041e83b64a00a3edfb37e4f,2017-07-30 22:15:09,173.25,15.96,b18083e08d61b862480bbfa0a1103cf9,35430,ponte nova,mg,eletrodomesticos,57.0,223.0,3.0,350.0,27.0,13.0,17.0,11704.0,praia grande,sp,credit card,189.21,5.0,5.0,home appliances,15.0,0,-7.0,189.21,2017,7,2017-07-24,0,0,0.1944444444444444,0
c7575bc6637b30826bd659a47a475a03,08efabeffd06ee1f8e522463f98370ed,delivered,2017-12-14 17:13:04,2017-12-15 10:59:26,2017-12-16 15:43:20,2018-01-02 23:18:33,2018-01-15,1.0,fad534edb8f35664713c4b766fa473d4,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-21 10:59:26,44.9,15.1,62a36e9a94e5828fec5f6964f740718d,73950,alvorada do norte,go,cama_mesa_banho,58.0,81.0,1.0,400.0,20.0,2.0,15.0,13405.0,piracicaba,sp,credit card,60.0,3.0,5.0,bed bath table,19.0,0,-13.0,60.0,2017,12,2017-12-14,3,0,17.772777777777776,0
30eb68f1adec947261593a874308f991,ad989815eab33d5113ab5bee7f13d72b,delivered,2017-10-09 22:57:09,2017-10-09 23:14:19,2017-10-16 19:17:46,2017-11-01 21:21:24,2017-11-01,1.0,43944a8f8f0b7ae86b6c3d3c2f257375,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-10-17 00:14:19,699.0,57.49,ccd33372e4b64689c64e1b37550f6666,70872,brasilia,df,eletrodomesticos,52.0,1363.0,2.0,4920.0,65.0,11.0,33.0,13290.0,louveira,sp,credit card,756.49,10.0,5.0,home appliances,22.0,1,0.0,756.49,2017,10,2017-10-09,0,0,0.2861111111111111,0
b32226e3b83849c23551e39452d562cd,248707f9a94a18492fcd8bd5496b67ae,delivered,2018-07-25 04:34:42,2018-07-25 10:44:33,2018-07-30 06:17:00,2018-08-03 22:08:28,2018-08-17,1.0,02c575cb5b29a173624c93f01786440b,7354220fb240bde543b3c40c060d41e7,2018-08-06 10:44:33,89.0,17.55,575605c52d041c777fd46210b3e30272,5676,sao paulo,sp,informatica_acessorios,46.0,279.0,5.0,200.0,21.0,7.0,14.0,71215.0,brasilia,df,voucher,106.55,1.0,5.0,computers accessories,9.0,0,-14.0,106.55,2018,7,2018-07-25,2,0,6.164166666666667,0
04c35d140fbc805e40f33f6902661c4f,f2dd9d0abca9dcb1e49685231aa0843f,delivered,2018-06-13 16:22:07,2018-06-13 16:40:12,2018-06-15 14:02:00,2018-06-21 18:19:28,2018-07-11,1.0,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-06-19 16:31:57,49.9,15.45,7056fe03064abab0742167e1369285dd,30285,belo horizonte,mg,fashion_bolsas_e_acessorios,50.0,411.0,5.0,150.0,16.0,5.0,20.0,2252.0,sao paulo,sp,credit card,65.35,1.0,5.0,fashion bags accessories,8.0,0,-20.0,65.35,2018,6,2018-06-13,2,0,0.3013888888888889,0
69b60c85164df072f63b06bc0bda9804,a0976b080c0c8ac3189bd68da77209c4,delivered,2017-05-31 20:36:19,2017-06-01 20:50:15,2017-06-06 11:38:41,2017-06-19 16:11:44,2017-06-29,1.0,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017-06-07 20:50:15,168.98,27.72,f9c409aee09eacfec380589b8df724ae,35044,governador valadares,mg,utilidades_domesticas,44.0,916.0,2.0,950.0,53.0,5.0,13.0,89225.0,joinville,sc,voucher,196.7,1.0,3.0,housewares,18.0,0,-10.0,196.7,2017,5,2017-05-31,2,0,24.232222222222223,0
90e8f4c6614e2960a0334fdc9fe238a6,aa313a5d6e57357147dac80f1617c0b5,delivered,2017-08-05 03:07:50,2017-08-05 03:15:08,2017-08-07 19:57:37,2017-08-15 19:54:08,2017-08-31,1.0,b12f82804a690dfabd840ce47db63c40,6df688df543f90e9b38f4319e75a9d88,2017-08-10 03:15:08,30.79,17.92,ea1817c0d827555502255cef8af10fc8,76450,minacu,go,beleza_saude,60.0,1806.0,2.0,650.0,22.0,8.0,13.0,31230.0,belo horizonte,mg,credit card,48.71,2.0,3.0,health beauty,10.0,0,-16.0,48.71,2017,8,2017-08-05,5,1,0.1216666666666666,0
756fbe4ee70c4866a3cfb2facf6d7ec8,d4a5822667d384a634c0c2596e04b0fb,delivered,2018-05-19 15:58:09,2018-05-19 16:19:15,2018-05-21 11:56:00,2018-05-22 13:46:54,2018-05-29,1.0,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-05-22 16:19:15,89.99,15.53,4fbe2ed685647df2a1516f2eb501d3cb,5847,sao paulo,sp,cool_stuff,52.0,847.0,3.0,1200.0,42.0,25.0,15.0,3426.0,sao paulo,sp,credit card,105.52,2.0,5.0,cool stuff,2.0,0,-7.0,105.52,2018,5,2018-05-19,5,1,0.3516666666666667,0
93e56c4866b1bca15316f565c387e573,4bc94f4b273e625f584d0f49e93386a9,delivered,2018-03-10 08:09:43,2018-03-10 08:28:29,2018-03-12 18:24:41,2018-03-26 19:42:01,2018-04-11,1.0,5a115520de38809b60a0dc27539a874f,c66dccfb3f109511246da627dd5a2498,2018-03-15 08:28:29,325.0,23.98,8c0604c7046e8c4b13c85d8537ece2fd,78365,sapezal,mt,relogios_presentes,54.0,599.0,2.0,450.0,19.0,13.0,13.0,11900.0,registro,sp,credit card,348.98,3.0,5.0,watches gifts,16.0,0,-16.0,348.98,2018,3,2018-03-10,5,1,0.3127777777777777,0
7c191e583fc264b819bc71653e4fc229,2cab7eee9c179f0149439f5c1f8dcf9e,delivered,2017-08-28 17:01:46,2017-08-28 17:15:27,2017-08-29 21:34:43,2017-09-01 20:32:43,2017-09-14,1.0,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,2017-09-01 17:15:27,289.9,48.74,3724bfc68569cc4df876284536b8add9,14530,miguelopolis,sp,malas_acessorios,57.0,674.0,1.0,22350.0,32.0,74.0,53.0,13450.0,santa barbara d´oeste,sp,credit card,338.64,8.0,4.0,luggage accessories,4.0,0,-13.0,338.64,2017,8,2017-08-28,0,0,0.2280555555555555,0
f9fef5fa980995355cc7c22692af5289,c2806c0df394460d6f97109ffa9ff60a,delivered,2018-04-25 08:26:10,2018-04-25 08:51:56,2018-04-26 10:25:00,2018-05-14 15:32:26,2018-05-23,1.0,d862ce2954329a2af9498e8568ee9b1c,f789d2c4f2c2eb38fc4373e7a4b35264,2018-05-02 08:51:56,149.99,19.74,2094db3750c971321e615977643b03b2,41810,salvador,ba,pet_shop,58.0,1009.0,4.0,250.0,27.0,9.0,27.0,36010.0,juiz de fora,mg,credit card,169.73,3.0,5.0,pet shop,19.0,0,-9.0,169.73000000000002,2018,4,2018-04-25,2,0,0.4294444444444444,0
44cb884118c81bf6db2f43cf11ab63d6,99c0abffb5110160b9da888d3cd4de9c,delivered,2018-02-14 18:04:44,2018-02-16 07:55:48,2018-02-19 16:19:00,2018-03-10 10:34:29,2018-03-22,1.0,0f91b6a95a57a43203a9b17de98960d9,ef0ace09169ac090589d85746e3e036f,2018-02-22 06:55:48,119.9,17.0,5b881f1b0bea55f5933b61c9a99c9ecc,99470,nao-me-toque,rs,beleza_saude,23.0,274.0,1.0,390.0,19.0,12.0,17.0,24451.0,sao goncalo,rj,boleto,136.9,1.0,4.0,health beauty,23.0,0,-12.0,136.9,2018,2,2018-02-14,2,0,37.85111111111111,0
1e7bc4fa92ad71dd2603c7582ebeabf8,ca693ab312ae43e69370a1df11f190e3,delivered,2018-05-13 23:02:50,2018-05-13 23:11:59,2018-05-14 11:18:00,2018-05-22 19:26:42,2018-06-14,1.0,373c022e7383e108569b38098f3ed975,891071be6ba827b591264c90c2ae8a63,2018-05-17 23:11:59,34.99,18.23,eab9e92710c0f8b5e20b9ed534e571b7,99900,getulio vargas,rs,market_place,46.0,475.0,4.0,1800.0,18.0,65.0,35.0,3872.0,sao paulo,sp,credit card,53.22,5.0,5.0,market place,8.0,0,-23.0,53.22,2018,5,2018-05-13,6,1,0.1525,0
57dd83bf1021dc5613a4e19544a99915,953685e0b65f9e97278a0c2caea55e1c,delivered,2018-04-16 21:18:45,2018-04-17 21:10:19,2018-04-19 21:28:40,2018-05-14 14:52:38,2018-05-15,1.0,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-04-23 21:10:19,119.0,31.52,b44c8d45a4be6501f69e0e2d154ad06b,55016,caruaru,pe,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,37175.0,ilicinea,mg,voucher,150.52,1.0,4.0,computers accessories,27.0,0,-1.0,150.52,2018,4,2018-04-16,0,0,23.85944444444445,0
2e69009ed3ebd65c2e8188a8d7e8c0eb,8a0a4551ad5fc7b8b811deaf5afcf6ae,delivered,2018-05-23 22:01:51,2018-05-23 22:17:17,2018-05-24 14:10:00,2018-06-04 17:50:36,2018-06-21,1.0,98ec655119c24de03b804696821f3955,620c87c171fb2a6dd6e8bb4dec959fc6,2018-05-29 22:17:17,49.9,18.23,1e3ceb01f922568816be428509a9052f,14177,sertaozinho,sp,beleza_saude,46.0,586.0,1.0,200.0,20.0,20.0,30.0,25645.0,petropolis,rj,credit card,68.13,1.0,1.0,health beauty,11.0,0,-17.0,68.13,2018,5,2018-05-23,2,0,0.2572222222222222,0
632d5f1544d56eb72ec8566d324f4d06,c03054b9bb8c3bbd55fb3f8c2aa54dbe,delivered,2017-11-29 20:43:48,2017-11-30 09:52:25,2017-12-04 14:51:58,2018-01-04 20:36:57,2017-12-22,1.0,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2017-12-06 09:52:25,13.65,14.1,38a8a8a3cc79ff5d25f27782a62ae933,29162,serra,es,eletronicos,39.0,400.0,1.0,200.0,25.0,7.0,16.0,1212.0,sao paulo,sp,debit card,27.75,1.0,1.0,electronics,35.0,1,13.0,27.75,2017,11,2017-11-29,2,0,13.143611111111111,0
9c319e5a1a2056f61e9f44bd5be2f11b,f7b4e6d3dc1e22181f6c07c25be39538,delivered,2018-08-08 08:00:57,2018-08-08 08:10:13,2018-08-08 14:24:00,2018-08-13 18:32:05,2018-08-21,1.0,8f2fb4fbf4005e8763fc99f57dabb236,9f505651f4a6abe901a56cdc21508025,2018-08-10 08:10:13,138.0,13.63,e51ad9d72cc86b409fd3df8ed8892fad,13733,mococa,sp,informatica_acessorios,34.0,561.0,1.0,250.0,16.0,7.0,16.0,4102.0,sao paulo,sp,credit card,151.63,2.0,4.0,computers accessories,5.0,0,-8.0,151.63,2018,8,2018-08-08,2,0,0.1544444444444444,0
8fac4937d08ac74197a48a70c5bc1245,edc6464f7cb53f6f1095bba2feea9242,delivered,2017-05-01 11:00:59,2017-05-03 11:34:30,2017-05-03 12:22:23,2017-05-09 09:05:05,2017-05-25,1.0,fd2168a1a9661512d53cb23d6d23ee02,25e6ffe976bd75618accfe16cefcbd0d,2017-05-09 11:31:07,270.0,17.1,d0ef660a1534a332d79641c7f3735c48,28380,natividade,rj,brinquedos,32.0,1207.0,1.0,650.0,20.0,20.0,20.0,5503.0,sao paulo,sp,boleto,287.1,1.0,5.0,toys,7.0,0,-16.0,287.1,2017,5,2017-05-01,0,0,48.55861111111111,0
a08337c882ce2f3733377bc48c5ca3ae,ee63ead077f35287196d7dd30bbcb05c,delivered,2018-08-01 22:58:06,2018-08-01 23:10:09,2018-08-03 15:03:00,2018-08-09 14:34:58,2018-08-14,2.0,5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-07 23:10:09,150.0,17.64,3074d9559c8da1c065b79c6174c00dd9,13219,jundiai,sp,moveis_decoracao,53.0,616.0,1.0,4000.0,30.0,35.0,30.0,3204.0,sao paulo,sp,credit card,531.73,1.0,5.0,furniture decor,7.0,0,-5.0,167.64,2018,8,2018-08-01,2,0,0.2008333333333333,0
cc43a0291c8a1508aa42c1f78ddd204a,565673b18f31af7c61f92faa9e228b91,delivered,2017-06-19 11:36:42,2017-06-19 11:50:12,2017-06-21 18:17:57,2017-07-04 14:28:55,2017-07-13,1.0,ca152649b43c4c6081853d9421c59869,85d9eb9ddc5d00ca9336a2219c97bb13,2017-06-23 11:50:12,38.9,15.79,65f770e7ad7a56c2170417c1c9e359b7,83320,pinhais,pr,informatica_acessorios,35.0,1101.0,2.0,250.0,42.0,2.0,30.0,31255.0,belo horizonte,mg,credit card,54.69,2.0,4.0,computers accessories,15.0,0,-9.0,54.69,2017,6,2017-06-19,0,0,0.225,0
4b7d3dfe0941dfb8a4aa50c5a641229b,ac9b153ddf7be1cc6ee7efdbfbaf6c66,delivered,2018-02-22 12:32:51,2018-02-23 12:35:36,2018-02-26 22:34:43,2018-03-03 15:53:06,2018-03-27,1.0,f32f6e5a56335f914976e4ad65731520,b6d44737c043328708f6749c2dbe50bd,2018-03-05 12:31:11,105.0,20.0,a215e0e289cfc05f8e47dc0af3baffa3,6655,itapevi,sp,utilidades_domesticas,60.0,436.0,5.0,11800.0,45.0,28.0,45.0,9230.0,santo andre,sp,credit card,125.0,3.0,5.0,housewares,9.0,0,-24.0,125.0,2018,2,2018-02-22,3,0,24.04583333333333,0
c6094f6ab0c25eda761622ab09aa423d,69ee62ecc8d2937fca0e1a3d4de5a2ce,delivered,2018-07-25 10:16:15,2018-07-25 10:30:20,2018-07-26 14:31:00,2018-07-30 17:29:34,2018-08-22,2.0,0f91b6a95a57a43203a9b17de98960d9,289cdb325fb7e7f891c38608bf9e0962,2018-07-27 10:30:20,119.3,15.93,9b82602fc3e9a153752f16553752d58d,21930,rio de janeiro,rj,beleza_saude,23.0,274.0,1.0,390.0,19.0,12.0,17.0,31570.0,belo horizonte,sp,credit card,269.97,6.0,5.0,health beauty,5.0,0,-23.0,135.23,2018,7,2018-07-25,2,0,0.2347222222222222,0
88870e81393712b6285956d4a69f3ca4,daa76c410e512d241e0571c40204ef2e,delivered,2018-04-17 09:05:11,2018-04-19 02:32:43,2018-04-19 19:41:57,2018-04-28 09:56:57,2018-05-10,1.0,5237739bb5fee495dbd337755a138660,966cb4760537b1404caedd472cc610a5,2018-04-25 02:32:01,889.0,24.17,8ee2c847e37f60f23bac367ca01264de,89801,chapeco,sc,relogios_presentes,39.0,600.0,3.0,645.0,19.0,16.0,18.0,9920.0,diadema,sp,boleto,923.17,1.0,4.0,watches gifts,11.0,0,-12.0,923.17,2018,4,2018-04-17,1,0,41.458888888888886,0
67273b39a82f449a02c95a8b28fb0037,2a47769855a4bf2f68e2b7bddd9cf872,delivered,2018-06-28 16:10:54,2018-06-29 02:35:14,2018-07-03 11:26:00,2018-07-04 15:34:58,2018-07-12,1.0,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2018-07-03 02:35:14,12.88,7.87,a7bd1ab5606902f0d2e233a93d8d082d,7435,aruja,sp,informatica_acessorios,51.0,448.0,1.0,180.0,16.0,9.0,16.0,11010.0,santos,sp,boleto,20.75,1.0,5.0,computers accessories,5.0,0,-8.0,20.75,2018,6,2018-06-28,3,0,10.405555555555557,0
693905d735d428024ea837ec19c2e9b0,9816698ee0627f1826213c50de653a66,delivered,2018-03-17 09:24:55,2018-03-20 03:35:48,2018-03-20 21:50:59,2018-03-21 14:22:47,2018-03-29,1.0,4a30399699a6eec1407c46b218e67bb3,8c0de775f52fe41590b376a3b7c50f68,2018-03-26 03:35:48,77.9,11.17,ea9abbdef75cea52b9a631d02d0977ad,3364,sao paulo,sp,esporte_lazer,47.0,473.0,1.0,1044.0,23.0,23.0,22.0,13178.0,sumare,sp,boleto,89.07,1.0,4.0,sports leisure,4.0,0,-8.0,89.07000000000001,2018,3,2018-03-17,5,1,66.18138888888889,0
21207148c7a901f242180548ca68698f,6c812c7e20a4790e840e09697195b870,delivered,2018-06-20 09:22:24,2018-06-20 09:38:12,2018-06-21 08:52:00,2018-06-26 15:41:37,2018-07-19,1.0,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-06-22 09:38:12,119.99,57.32,aba272612590a6a6813d975c3a90595e,12062,taubate,sp,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,37175.0,ilicinea,mg,credit card,177.31,1.0,3.0,computers accessories,6.0,0,-23.0,177.31,2018,6,2018-06-20,2,0,0.2633333333333333,0
76931aa364051d5d57f6a23aa352956a,b477202dca6a3ad89828fdd5748dc849,delivered,2017-11-18 12:51:32,2017-11-18 13:06:23,2017-11-23 18:21:24,2017-11-27 14:55:45,2017-12-04,3.0,af16005fca813272caf59c432153949e,82e0a475a88cc9595229d8029273f045,2017-11-24 13:06:23,75.9,9.35,dc9ccd8be2d922f8583d97933b06c5f4,13087,campinas,sp,moveis_decoracao,55.0,1186.0,2.0,800.0,53.0,8.0,20.0,3417.0,sao paulo,sp,credit card,341.0,1.0,1.0,furniture decor,9.0,0,-7.0,85.25,2017,11,2017-11-18,5,1,0.2475,0
6a2387867f03a6f55be009812af06e75,5fe198592d7d7d6d8287be11d6b53ae4,delivered,2017-09-02 19:24:35,2017-09-03 19:30:11,2017-09-05 16:57:52,2017-09-11 16:43:00,2017-09-21,1.0,04c200c7067838a36677c2cb65f90987,0509040ea3fe50071181bbc359eb7738,2017-09-08 19:30:11,28.99,14.1,1b2912b1bf77d536d56909e98ffd8922,9051,santo andre,sp,utilidades_domesticas,55.0,1355.0,4.0,375.0,16.0,10.0,18.0,31710.0,belo horizonte,mg,credit card,86.18,8.0,5.0,housewares,8.0,0,-10.0,43.09,2017,9,2017-09-02,5,1,24.093333333333334,0
f3863782b51a1c378f36a99845aacbe7,6416212b1f807629ba0f313580525565,delivered,2018-05-26 16:46:07,2018-05-26 17:09:50,2018-05-29 14:04:00,2018-06-08 21:33:17,2018-07-04,1.0,d2744565da36ef69f99ed42b0527dab6,2a5b78b41cd05baeac8df54c6606b92c,2018-06-04 17:09:50,99.97,18.58,1d3506351751808304f69266a47ec412,17204,jau,sp,beleza_saude,55.0,751.0,2.0,200.0,20.0,10.0,15.0,35570.0,formiga,mg,credit card,118.55,2.0,5.0,health beauty,13.0,0,-26.0,118.55,2018,5,2018-05-26,5,1,0.3952777777777778,0
2ae27be1dc98f5a04985f016c58c71e5,3272486665306aaac6670c697d0a4182,delivered,2017-08-20 12:41:38,2017-08-20 12:55:29,2017-08-21 19:06:28,2017-08-22 23:48:00,2017-09-01,1.0,7435b3acc47c0cccaf692a61002d8908,ff063b022a9a0aab91bad2c9088760b7,2017-08-24 12:55:29,78.0,13.1,a45fcf743470b902c090a6f2200ff645,5761,sao paulo,sp,moveis_decoracao,47.0,325.0,6.0,3300.0,28.0,29.0,35.0,9171.0,santo andre,sp,credit card,91.1,1.0,5.0,furniture decor,2.0,0,-10.0,91.1,2017,8,2017-08-20,6,1,0.2308333333333333,0
0c38db7d528620e574c47997981525da,e221c5326af90a53996f0e997deb2371,delivered,2017-02-24 10:39:55,2017-02-25 02:22:43,2017-03-02 14:09:07,2017-03-10 05:57:54,2017-03-21,1.0,d3060c543b1b88a647cc284ed7a9dd4a,f67efa3f0b6761102a7f8c6b7b571f5d,2017-03-02 02:22:43,109.99,20.85,c3dd9b2dfd903d701dac867b0801250b,89500,cacador,sc,pet_shop,38.0,817.0,4.0,6200.0,69.0,10.0,49.0,82300.0,curitiba,pr,boleto,130.84,1.0,5.0,pet shop,13.0,0,-11.0,130.84,2017,2,2017-02-24,4,0,15.713333333333331,0
db8df3ead7750558f8809a8f1c031f8d,acb213efb7ff983754aaa5d643e4578f,delivered,2017-11-12 19:16:30,2017-11-12 19:30:48,2017-11-14 21:38:58,2017-11-20 13:04:41,2017-12-04,1.0,dfe6dc259d1d88d6c568db1cdb1be86c,f4a04f7be452aa3bb31760bf00055dd0,2017-11-30 19:30:37,49.0,15.1,0ebadee2a83f3f4e0c2b9a3731c7c088,38401,uberlandia,mg,perfumaria,54.0,573.0,1.0,295.0,19.0,14.0,14.0,9010.0,santo andre,sp,credit card,64.1,6.0,5.0,perfumery,7.0,0,-14.0,64.1,2017,11,2017-11-12,6,1,0.2383333333333333,0
7ec740ecb9d6f73b2e80bbc93dd784ca,c64cdd0013964702894b7d0d942b034f,delivered,2018-05-07 20:13:49,2018-05-07 20:34:02,2018-05-08 15:09:00,2018-05-10 19:18:34,2018-05-18,1.0,96d80c8b6c6545a30eb5bdc4961455f3,c9c7905cffc4ef9ff9f113554423e671,2018-05-14 20:31:11,119.99,7.7,24f4ef31b40a4b5a09413b51ed1b74f3,2328,sao paulo,sp,eletronicos,55.0,486.0,3.0,213.0,16.0,7.0,12.0,6871.0,itapecerica da serra,sp,credit card,127.69,1.0,5.0,electronics,2.0,0,-8.0,127.69,2018,5,2018-05-07,0,0,0.3369444444444444,0
3eb107cde8cec14d216034ea9fad2866,05973f8c1b234868c8c1397d05d979e8,delivered,2018-01-14 20:06:35,2018-01-14 20:18:21,2018-01-17 19:19:07,2018-01-29 16:46:59,2018-02-05,1.0,5c4b890d36a7d4de0149263ad0fadccb,4d6d651bd7684af3fffabd5f08d12e5a,2018-01-18 20:18:21,89.9,12.13,2a3febfc204bb055c179c78b2d62c2cf,6700,cotia,sp,esporte_lazer,57.0,2737.0,1.0,250.0,20.0,11.0,11.0,17209.0,jau,sp,credit card,102.03,1.0,5.0,sports leisure,14.0,0,-7.0,102.03,2018,1,2018-01-14,6,1,0.1961111111111111,0
b7abd082ee6dd79ee1e8b2eba07d86b3,6f112dd10f33826462a528bcede68046,delivered,2017-11-17 19:55:20,2017-11-17 20:56:06,2017-11-22 21:25:26,2017-11-24 21:08:50,2017-11-30,1.0,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2017-11-23 20:31:55,108.0,9.77,ae9b719375655dab3c518d76cc37a843,23560,rio de janeiro,rj,relogios_presentes,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,21840.0,rio de janeiro,rj,credit card,117.77,5.0,5.0,watches gifts,7.0,0,-6.0,117.77,2017,11,2017-11-17,4,0,1.0127777777777778,0
f9542e833e765ebde05fa8449989fc83,26f548cf7e36c8ff56020cc845f5df8c,delivered,2017-04-05 21:40:45,2017-04-05 21:50:12,2017-04-06 14:09:50,2017-04-11 10:40:00,2017-04-28,1.0,9c7ce59c96e74dfdfc51f13a4a6c3869,6560211a19b47992c3666cc44a7e94c0,2017-04-11 21:50:12,29.0,14.52,3f5d70f6f23ba08e7b3c82f2d8d9228e,26033,nova iguacu,rj,relogios_presentes,59.0,261.0,2.0,250.0,16.0,2.0,20.0,5849.0,sao paulo,sp,credit card,43.52,2.0,5.0,watches gifts,5.0,0,-17.0,43.52,2017,4,2017-04-05,2,0,0.1575,0
1fa3578be8d670ef139e0216365d71dc,09b5561e6bad06d4ce5d5b0d107a8817,delivered,2017-10-29 21:39:52,2017-10-29 21:50:17,2017-10-30 16:36:03,2017-11-03 19:59:52,2017-11-17,1.0,3b473a6b1c280e0345e876648a61a032,4a3ccda38b2129705f3fb522db62ca31,2017-11-03 21:50:17,199.9,12.9,1307d6e6528b4c009008594ee8d16260,19880,candido mota,sp,construcao_ferramentas_seguranca,58.0,579.0,1.0,1200.0,20.0,20.0,20.0,17504.0,marilia,sp,credit card,212.8,10.0,5.0,construction tools safety,4.0,0,-14.0,212.8,2017,10,2017-10-29,6,1,0.1736111111111111,0
0fb5213e64d1cc9bbd3be70f3d35bf27,df4feda5fa5eb94c16f50372030d26ea,delivered,2018-02-16 15:54:39,2018-02-16 16:07:10,2018-02-20 21:04:43,2018-03-23 02:58:27,2018-03-09,1.0,4e8e75a504c8a16c96f6f7e2d618c42e,1835b56ce799e6a4dc4eddc053f04066,2018-02-22 15:07:10,56.99,16.16,b1c18d34096bee277909feac14fc7a96,22793,rio de janeiro,rj,bebes,50.0,381.0,1.0,800.0,25.0,18.0,40.0,14940.0,ibitinga,sp,credit card,73.15,1.0,1.0,baby,34.0,1,14.0,73.15,2018,2,2018-02-16,4,0,0.2086111111111111,0
daf610999defe00407d9c3178f42b819,064e2cb3bff15053eb0e4afc471e7f2c,delivered,2018-02-01 17:45:05,2018-02-01 18:31:03,2018-02-06 22:17:05,2018-02-07 20:44:03,2018-02-23,1.0,e7f85e7f0203b7b95cc1b4c21b4b070c,ceaec5548eefc6e23e6607c5435102e7,2018-02-13 18:31:03,269.0,17.59,06f1d66196374b588fbf7cbc2793874d,8554,poa,sp,cool_stuff,42.0,582.0,1.0,5575.0,60.0,22.0,47.0,3821.0,sao paulo,sp,credit card,573.18,1.0,5.0,cool stuff,6.0,0,-16.0,286.59,2018,2,2018-02-01,3,0,0.7661111111111111,0
bc8015ad7d68e2f870c4b6f319c88f0b,aed712020ce741154262e5bfcb7745ab,delivered,2017-12-19 22:08:29,2017-12-19 23:12:20,2017-12-20 16:23:59,2017-12-27 23:38:57,2018-01-16,1.0,6931796bb4e63c4dd0919290c8cb699e,004c9cd9d87a3c30c522c48c4fc07416,2017-12-28 23:12:20,99.99,13.72,8254813baf9d7549e605899e91ad1c1d,3210,sao paulo,sp,cama_mesa_banho,54.0,664.0,1.0,1800.0,30.0,10.0,38.0,14940.0,ibitinga,sp,credit card,113.71,2.0,5.0,bed bath table,8.0,0,-20.0,113.71,2017,12,2017-12-19,1,0,1.0641666666666667,0
858dc2838532d6ec487b622925f25c56,8a70aa71714e9dacc4dac1a4c4b336b9,delivered,2017-05-15 09:49:01,2017-05-16 03:42:32,2017-05-16 16:40:17,2017-05-22 16:53:06,2017-06-02,1.0,fe70b3d3e1523d468ece722d2de06de9,baa49d93c8c8841e27400a300f5d74b2,2017-05-22 03:42:32,39.9,15.1,8ec7c3f5fc32980576acba1a45289133,87200,cianorte,pr,esporte_lazer,28.0,538.0,1.0,200.0,16.0,16.0,13.0,88113.0,sao jose,sc,boleto,55.0,1.0,5.0,sports leisure,7.0,0,-11.0,55.0,2017,5,2017-05-15,0,0,17.891944444444444,0
c90fb992daf8f63f00c1f7819f0897ab,2c9a17c67c0122acf9d9ebe026d5c463,delivered,2018-02-19 09:38:41,2018-02-20 07:26:59,2018-02-21 16:13:41,2018-03-06 01:59:02,2018-03-15,1.0,013e6676e0e3529e5909ff54370daddf,f457c46070d02cadd8a68551231220dd,2018-02-26 07:26:59,199.9,14.42,5ded95287320167a3c438f46969cdf9b,14010,ribeirao preto,sp,informatica_acessorios,47.0,619.0,1.0,1088.0,33.0,20.0,15.0,87047.0,maringa,pr,boleto,214.32,1.0,5.0,computers accessories,14.0,0,-9.0,214.32,2018,2,2018-02-19,0,0,21.805,0
